WigleWifi-1.4,appRelease=2.26,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
40:65:a3:23:99:84,Sellam,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:54:55,1,-84,32.06382173,34.83730272,50,12,WIFI
d8:5d:4c:c9:bc:f8,TP-LINK_C9BCF8-Ganz,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:54:55,4,-85,32.06382173,34.83730272,50,12,WIFI
60:e3:27:7b:db:ba,FLOOR_2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:54:57,7,-80,32.06365567,34.83724576,50,14,WIFI
a0:4f:d4:3b:4b:61,rony,[WPA2-PSK-CCMP][ESS],2017-11-05 14:54:57,1,-84,32.06365567,34.83724576,50,14,WIFI
42502_51721_4758693,GOLAN T,UNKNOWN;il,2017-11-05 14:54:57,0,-79,32.06365567,34.83724576,50,14,GSM
00:80:48:7f:b3:1d,Metropoline 072,[ESS],2017-11-05 14:54:59,1,-85,32.06342625,34.83715251,50,13,WIFI
40:65:a3:23:99:84,Sellam,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:54:59,1,-79,32.06342625,34.83715251,50,13,WIFI
c4:12:f5:ff:98:76,avi,[WPA2-PSK-CCMP][ESS],2017-11-05 14:54:59,4,-82,32.06342625,34.83715251,50,13,WIFI
e8:74:e6:ff:87:b1,ANNA013,[WPA2-PSK-CCMP][ESS],2017-11-05 14:54:59,6,-84,32.06342625,34.83715251,50,13,WIFI
04:a1:51:c4:2c:12,bezeq,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:54:59,1,-84,32.06342625,34.83715251,50,13,WIFI
42502_51721_4772413,GOLAN T,HSPA;il,2017-11-05 14:54:59,0,-79,32.06342625,34.83715251,50,13,GSM
10:5a:f7:0c:73:d5,Baram,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:01,1,-82,32.06322903,34.83707747,51,12,WIFI
a0:4f:d4:44:4c:61,Shirley,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:03,1,-82,32.0630256,34.83701468,53,11,WIFI
14:ae:db:3c:70:2a,ifat_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:03,10,-77,32.0630256,34.83701468,53,11,WIFI
60:e3:27:7b:db:ba,FLOOR_2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:03,7,-71,32.0630256,34.83701468,53,11,WIFI
42502_722_3937824,GOLAN T,UNKNOWN;il,2017-11-05 14:55:03,0,-113,32.0630256,34.83701468,53,11,GSM
d8:5d:4c:c9:bc:f8,TP-LINK_C9BCF8-Ganz,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:05,4,-85,32.06280936,34.83694539,50,11,WIFI
ae:5f:3e:5f:86:82,?? ??? ????,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:05,11,-82,32.06280936,34.83694539,50,11,WIFI
e8:94:f6:f9:b5:20,MONTYMONTY,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 14:55:05,11,-83,32.06280936,34.83694539,50,11,WIFI
b0:48:7a:d0:f3:78,JAttar,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 14:55:05,11,-85,32.06280936,34.83694539,50,11,WIFI
a0:4f:d4:3b:4b:61,rony,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:07,1,-83,32.0625611,34.83683205,50,11,WIFI
b0:48:7a:e0:c4:88,SH,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 14:55:07,4,-83,32.0625611,34.83683205,50,11,WIFI
00:22:aa:b0:ac:84,LevelOne_home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:55:07,12,-86,32.0625611,34.83683205,50,11,WIFI
c4:12:f5:f9:83:96,ventura2,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:07,7,-89,32.0625611,34.83683205,50,11,WIFI
14:ae:db:3c:70:2a,ifat_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:11,10,-77,32.06201179,34.8365681,48,11,WIFI
40:65:a3:23:99:84,Sellam,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:55:11,1,-79,32.06201179,34.8365681,48,11,WIFI
60:e3:27:7b:db:ba,FLOOR_2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:11,7,-82,32.06201179,34.8365681,48,11,WIFI
c4:12:f5:ff:98:76,avi,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:11,4,-81,32.06201179,34.8365681,48,11,WIFI
10:5a:f7:0c:73:d5,Baram,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:11,1,-82,32.06201179,34.8365681,48,11,WIFI
08:97:58:33:bc:e4,wifi in car-2446,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:11,1,-78,32.06201179,34.8365681,48,11,WIFI
42502_722_3937824,GOLAN T,UNKNOWN;il,2017-11-05 14:55:11,0,-113,32.06201179,34.8365681,48,11,GSM
ae:5f:3e:5f:86:82,?? ??? ????,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:13,11,-82,32.06176304,34.83641024,47,11,WIFI
e8:94:f6:f9:b5:20,MONTYMONTY,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 14:55:13,11,-83,32.06176304,34.83641024,47,11,WIFI
b0:48:7a:d0:f3:78,JAttar,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 14:55:13,11,-85,32.06176304,34.83641024,47,11,WIFI
08:97:58:33:f0:be,NIPPON_3946,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:13,1,-79,32.06176304,34.83641024,47,11,WIFI
b0:48:7a:e0:c4:88,SH,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 14:55:15,4,-83,32.06146437,34.83630374,50,11,WIFI
00:22:aa:b0:ac:84,LevelOne_home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:55:15,12,-82,32.06146437,34.83630374,50,11,WIFI
c4:12:f5:f9:83:96,ventura2,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:15,7,-89,32.06146437,34.83630374,50,11,WIFI
58:70:c6:fa:d2:5e,YICarCam_fad25e,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:15,7,-81,32.06146437,34.83630374,50,11,WIFI
c4:12:f5:82:11:88,confino_2.4GHz_1,[WEP][ESS],2017-11-05 14:55:15,6,-85,32.06146437,34.83630374,50,11,WIFI
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:55:15,0,-113,32.06146437,34.83630374,50,11,GSM
08:97:58:32:bd:2c,wifi in car-2051,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:17,2,-77,32.06115876,34.83619243,50,12,WIFI
b4:ee:b4:ac:93:ad,HOTBOX-93A7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:55:17,1,-86,32.06115876,34.83619243,50,12,WIFI
60:e3:27:7b:db:ba,FLOOR_2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:19,7,-82,32.06085495,34.83607119,51,11,WIFI
08:97:58:33:bc:e4,wifi in car-2446,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:19,1,-78,32.06085495,34.83607119,51,11,WIFI
08:97:58:33:83:d0,wifi in car-0669,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:19,2,-84,32.06085495,34.83607119,51,11,WIFI
08:97:58:33:f0:be,NIPPON_3946,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:21,1,-79,32.06055899,34.83593933,52,11,WIFI
58:70:c6:fb:1b:c7,YICarCam_fb1bc7,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:21,1,-71,32.06055899,34.83593933,52,11,WIFI
00:22:aa:b0:ac:84,LevelOne_home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:55:23,12,-82,32.06024123,34.83582305,52,11,WIFI
58:70:c6:fa:d2:5e,YICarCam_fad25e,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:23,7,-81,32.06024123,34.83582305,52,11,WIFI
c4:12:f5:82:11:88,confino_2.4GHz_1,[WEP][ESS],2017-11-05 14:55:23,6,-85,32.06024123,34.83582305,52,11,WIFI
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:55:23,0,-113,32.06024123,34.83582305,52,11,GSM
08:97:58:32:bd:2c,wifi in car-2051,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:25,2,-77,32.05992844,34.83568056,51,11,WIFI
b4:ee:b4:ac:93:ad,HOTBOX-93A7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 14:55:25,1,-86,32.05992844,34.83568056,51,11,WIFI
bc:f5:ac:fc:d0:f3,abba,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:25,6,-82,32.05992844,34.83568056,51,11,WIFI
08:97:58:33:83:d0,wifi in car-0669,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:55:27,2,-81,32.05961347,34.83555208,52,11,WIFI
58:70:c6:fb:1b:c7,YICarCam_fb1bc7,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:29,1,-71,32.05927113,34.83543565,53,11,WIFI
bc:f5:ac:fc:d0:f3,abba,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:31,6,-81,32.05892599,34.83530342,50,11,WIFI
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:55:31,0,-113,32.05892599,34.83530342,50,11,GSM
bc:f5:ac:fc:d0:f3,abba,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:37,6,-81,32.05785563,34.83497639,51,10,WIFI
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:55:37,0,-113,32.05785563,34.83497639,51,10,GSM
bc:f5:ac:fc:d0:f3,abba,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:43,6,-81,32.05668965,34.83487193,51,11,WIFI
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:55:43,0,-113,32.05668965,34.83487193,51,11,GSM
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:55:51,0,-113,32.05516704,34.83452672,45,17,GSM
00:1a:dd:f5:c7:24,Dan-Free-WiFi,[ESS],2017-11-05 14:55:55,1,-81,32.05446294,34.83402349,45,14,WIFI
b0:89:00:d8:94:c3,ismail,[WPA2-PSK-CCMP][ESS],2017-11-05 14:55:57,3,-72,32.05419426,34.83368522,40,13,WIFI
58:70:c6:f4:83:70,YICarCam_f48370,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:55:57,6,-90,32.05419426,34.83368522,40,13,WIFI
42502_722_3963168,GOLAN T,UNKNOWN;il,2017-11-05 14:55:57,0,-113,32.05419426,34.83368522,40,13,GSM
00:0c:42:51:cb:3f,Egged.co.il,[ESS],2017-11-05 14:55:59,1,-78,32.05383714,34.83342746,47,14,WIFI
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:55:59,0,-113,32.05383714,34.83342746,47,14,GSM
00:1a:dd:f5:c7:24,Dan-Free-WiFi,[ESS],2017-11-05 14:56:03,1,-81,32.05314652,34.83284743,42,13,WIFI
b0:89:00:d8:94:c3,ismail,[WPA2-PSK-CCMP][ESS],2017-11-05 14:56:03,3,-72,32.05314652,34.83284743,42,13,WIFI
58:70:c6:f4:83:70,YICarCam_f48370,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:56:03,6,-90,32.05314652,34.83284743,42,13,WIFI
08:97:58:33:b6:7c,wifi in car-1626,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:56:03,3,-68,32.05314652,34.83284743,42,13,WIFI
00:0c:42:51:cb:3f,Egged.co.il,[ESS],2017-11-05 14:56:05,1,-79,32.05282767,34.83258884,39,13,WIFI
42502_722_3937825,GOLAN T,UNKNOWN;il,2017-11-05 14:56:05,0,-113,32.05282767,34.83258884,39,13,GSM
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:56:07,0,-113,32.05253144,34.83238345,46,11,GSM
08:97:58:33:b6:7c,wifi in car-1626,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:56:11,3,-68,32.05203406,34.83212726,43,12,WIFI
a4:71:74:2a:bc:d1,HUAWEI-BCD1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:56:11,5,-78,32.05203406,34.83212726,43,12,WIFI
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:56:17,0,-113,32.05130741,34.83171085,40,15,GSM
a4:71:74:2a:bc:d1,HUAWEI-BCD1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:56:19,5,-78,32.05101692,34.8316972,41,15,WIFI
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:56:25,0,-113,32.05009911,34.83122472,38,15,GSM
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:56:33,0,-113,32.04886398,34.8308319,35,16,GSM
08:97:58:33:86:2a,wifi in car-0970,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:56:35,2,-82,32.048603,34.83059469,32,13,WIFI
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:56:41,0,-113,32.04771463,34.83023565,25,13,GSM
08:97:58:33:86:2a,wifi in car-0970,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:56:43,2,-82,32.04735102,34.83013788,25,14,WIFI
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:56:47,0,-113,32.04660801,34.82984784,30,12,GSM
62:f1:89:67:70:33,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:56:51,6,-79,32.04578766,34.82967871,31,12,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:56:51,6,-85,32.04578766,34.82967871,31,12,WIFI
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:56:53,0,-113,32.04539027,34.82966764,32,12,GSM
62:f1:89:67:70:33,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:56:57,6,-79,32.04472353,34.82964685,35,11,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:56:57,6,-85,32.04472353,34.82964685,35,11,WIFI
ec:9b:f3:ea:28:23,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:56:57,1,-80,32.04472353,34.82964685,35,11,WIFI
58:70:c6:f3:47:82,YICarCam_f34782,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:56:57,7,-85,32.04472353,34.82964685,35,11,WIFI
6c:fd:b9:68:52:c7,Egged.co.il,[ESS],2017-11-05 14:56:59,1,-77,32.04449463,34.82963279,33,11,WIFI
42502_901_3970849,GOLAN T,UNKNOWN;il,2017-11-05 14:56:59,0,-113,32.04449463,34.82963279,33,11,GSM
58:70:c6:f3:47:82,YICarCam_f34782,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:57:01,7,-78,32.04428389,34.82960893,35,11,WIFI
42502_722_3939360,GOLAN T,UNKNOWN;il,2017-11-05 14:57:01,0,-113,32.04428389,34.82960893,35,11,GSM
08:97:58:33:5e:f6,NIPPON_7363,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:57:07,3,-87,32.04379908,34.82957406,33,11,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:11,6,-85,32.04356887,34.82954694,39,12,WIFI
42502_901_3840799,GOLAN T,UNKNOWN;il,2017-11-05 14:57:13,0,-113,32.04336274,34.82954915,40,12,GSM
00:1a:dd:f4:f2:65,Afikim_Wifi,[ESS],2017-11-05 14:57:17,8,-75,32.04286418,34.82955135,40,11,WIFI
08:97:58:33:5e:f6,NIPPON_7363,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:57:19,3,-85,32.04257788,34.82953828,43,11,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:21,6,-83,32.04228517,34.82953652,43,11,WIFI
42502_901_3840799,GOLAN T,UNKNOWN;il,2017-11-05 14:57:21,0,-113,32.04228517,34.82953652,43,11,GSM
00:1a:dd:f4:f2:65,Afikim_Wifi,[ESS],2017-11-05 14:57:25,8,-75,32.04162627,34.82952312,46,11,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:27,6,-82,32.04125604,34.8295455,46,11,WIFI
42502_901_3840799,GOLAN T,UNKNOWN;il,2017-11-05 14:57:27,0,-113,32.04125604,34.8295455,46,11,GSM
2e:0e:3d:8a:3b:f7,Xxrc8835,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:29,6,-85,32.04085626,34.82960079,46,11,WIFI
f6:dc:cd:ab:f9:61,?-iPhone ?? ron,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:31,1,-89,32.04047309,34.8295987,45,12,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:33,6,-73,32.0400574,34.82964067,48,11,WIFI
ac:5f:3e:09:2a:f6, ??13,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:33,6,-80,32.0400574,34.82964067,48,11,WIFI
08:97:58:33:9e:5e,NIPPON_9939,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:57:33,1,-82,32.0400574,34.82964067,48,11,WIFI
42502_901_3840799,GOLAN T,UNKNOWN;il,2017-11-05 14:57:33,0,-113,32.0400574,34.82964067,48,11,GSM
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:35,6,-65,32.03964036,34.82966626,51,12,WIFI
2e:0e:3d:8a:3b:f7,Xxrc8835,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:35,6,-84,32.03964036,34.82966626,51,12,WIFI
28:80:23:40:0f:7f,HP-Print-7F-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:35,6,-83,32.03964036,34.82966626,51,12,WIFI
f8:e9:03:11:2c:d8,Dror1,[WEP][ESS],2017-11-05 14:57:35,6,-85,32.03964036,34.82966626,51,12,WIFI
f6:dc:cd:ab:f9:61,?-iPhone ?? ron,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:37,1,-89,32.03920953,34.82968972,52,12,WIFI
ac:5f:3e:09:2a:f6, ??13,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:39,6,-80,32.03874667,34.82972606,50,12,WIFI
08:97:58:33:9e:5e,NIPPON_9939,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:57:39,1,-82,32.03874667,34.82972606,50,12,WIFI
14:ae:db:31:78:d2,Eliahu_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:39,4,-86,32.03874667,34.82972606,50,12,WIFI
42502_901_3840799,GOLAN T,UNKNOWN;il,2017-11-05 14:57:39,0,-113,32.03874667,34.82972606,50,12,GSM
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:41,6,-78,32.03829585,34.82971806,50,11,WIFI
2e:0e:3d:8a:3b:f7,Xxrc8835,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:41,6,-84,32.03829585,34.82971806,50,11,WIFI
28:80:23:40:0f:7f,HP-Print-7F-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:41,6,-83,32.03829585,34.82971806,50,11,WIFI
f8:e9:03:11:2c:d8,Dror1,[WEP][ESS],2017-11-05 14:57:41,6,-85,32.03829585,34.82971806,50,11,WIFI
14:ae:db:31:78:d2,Eliahu_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:45,4,-86,32.03737886,34.82970106,44,11,WIFI
42502_901_3840799,GOLAN T,UNKNOWN;il,2017-11-05 14:57:45,0,-113,32.03737886,34.82970106,44,11,GSM
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:47,6,-82,32.03699341,34.8296266,47,11,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:57:49,0,-113,32.03656308,34.82956516,44,11,GSM
00:0b:6c:4d:87:33,UFI_UF230_733,[WPA-PSK-CCMP][ESS],2017-11-05 14:57:51,6,-87,32.03613502,34.82948276,43,11,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:53,6,-84,32.03568707,34.82940803,43,11,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:57:55,0,-113,32.03525442,34.82931672,40,11,GSM
00:0b:6c:4d:87:33,UFI_UF230_733,[WPA-PSK-CCMP][ESS],2017-11-05 14:57:57,6,-87,32.03481532,34.82926358,34,11,WIFI
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:57:59,6,-83,32.03434414,34.8291995,33,11,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:58:01,0,-113,32.03388469,34.82915815,31,11,GSM
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:58:05,6,-84,32.03294095,34.82911782,31,11,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:58:07,0,-113,32.03251275,34.8290991,32,11,GSM
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:58:11,6,-86,32.03164073,34.82906812,32,11,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:58:13,0,-113,32.03123161,34.82903443,31,11,GSM
4e:66:41:c3:52:91,GelenaMobile,[WPA2-PSK-CCMP][ESS],2017-11-05 14:58:17,6,-86,32.03041588,34.82898653,32,11,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:58:19,0,-113,32.02999487,34.82895159,32,14,GSM
08:97:58:33:db:64,NIPPON_2740,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:58:48,4,-91,32.02417758,34.82562655,32,50,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:58:48,0,-113,32.02417758,34.82562655,32,50,GSM
08:97:58:33:db:64,NIPPON_2740,[WPA-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,4,-91,32.02999487,34.82895159,0,717.472229003906,WIFI
08:97:58:33:db:64,NIPPON_2740,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:58:51,4,-91,32.02373747,34.82513483,38,13,WIFI
42502_901_3840801,GOLAN T,UNKNOWN;il,2017-11-05 14:58:55,0,-113,32.02298975,34.82456739,40,12,GSM
08:97:58:33:db:64,NIPPON_2740,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:58:57,4,-91,32.02261258,34.82427333,41,12,WIFI
42502_901_3844640,GOLAN T,UNKNOWN;il,2017-11-05 14:59:01,0,-113,32.02177972,34.82368806,43,11,GSM
42502_893_3434015,GOLAN T,UNKNOWN;il,2017-11-05 14:59:03,0,-113,32.02136005,34.82344119,35,11,GSM
14:8f:21:d7:c0:a1,ConnectedCAM1180,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:59:08,11,-83,32.02032071,34.82272995,35,10,WIFI
42502_901_3844640,GOLAN T,UNKNOWN;il,2017-11-05 14:59:08,0,-113,32.02032071,34.82272995,35,10,GSM
14:8f:21:d7:c0:a1,ConnectedCAM1180,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:59:10,11,-75,32.01991634,34.82244332,36,10,WIFI
08:97:58:33:10:56,NIPPON_5078,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:59:10,1,-80,32.01991634,34.82244332,36,10,WIFI
42502_901_3844640,GOLAN T,UNKNOWN;il,2017-11-05 14:59:14,0,-113,32.01914527,34.82193619,39,11,GSM
14:8f:21:d7:c0:a1,ConnectedCAM1180,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:59:16,11,-75,32.01874115,34.82167497,42,11,WIFI
08:97:58:33:10:56,NIPPON_5078,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:59:16,1,-80,32.01874115,34.82167497,42,11,WIFI
00:ae:fa:68:48:13,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:59:16,11,-83,32.01874115,34.82167497,42,11,WIFI
42502_893_3434015,GOLAN T,UNKNOWN;il,2017-11-05 14:59:16,0,-113,32.01874115,34.82167497,42,11,GSM
00:ae:fa:68:48:13,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:59:22,11,-84,32.01751249,34.82082162,42,18,WIFI
42502_893_3434015,GOLAN T,UNKNOWN;il,2017-11-05 14:59:22,0,-113,32.01751249,34.82082162,42,18,GSM
00:ae:fa:68:48:13,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:59:24,11,-78,32.01712014,34.82057726,42,19,WIFI
42502_893_3434015,GOLAN T,UNKNOWN;il,2017-11-05 14:59:28,0,-113,32.01626557,34.81988153,45,12,GSM
00:ae:fa:68:48:13,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:59:30,11,-85,32.01580807,34.81953422,44,11,WIFI
42502_893_3434015,GOLAN T,UNKNOWN;il,2017-11-05 14:59:34,0,-113,32.0150114,34.81878836,41,10,GSM
00:ae:fa:68:48:13,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:59:36,11,-87,32.01465665,34.81836659,40,10,WIFI
08:97:58:32:aa:d4,NIPPON_3103,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:59:40,2,-78,32.01391981,34.81755586,40,10,WIFI
42502_893_3434015,GOLAN T,UNKNOWN;il,2017-11-05 14:59:40,0,-113,32.01391981,34.81755586,40,10,GSM
00:ae:fa:68:48:13,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 14:59:42,11,-87,32.01356153,34.81713669,41,10,WIFI
08:97:58:32:aa:d4,NIPPON_3103,[WPA-PSK-CCMP][WPS][ESS],2017-11-05 14:59:46,2,-78,32.01286615,34.81629894,42,10,WIFI
42502_893_3434015,GOLAN T,UNKNOWN;il,2017-11-05 14:59:46,0,-113,32.01286615,34.81629894,42,10,GSM
58:70:c6:fb:69:16,YICarCam_fb6916,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:59:50,5,-73,32.01216423,34.81555782,44,10,WIFI
42502_893_3434017,GOLAN T,UNKNOWN;il,2017-11-05 14:59:50,0,-113,32.01216423,34.81555782,44,10,GSM
58:70:c6:fb:69:16,YICarCam_fb6916,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 14:59:57,5,-73,32.01079721,34.81462088,43,11,WIFI
42502_893_3434017,GOLAN T,UNKNOWN;il,2017-11-05 14:59:57,0,-113,32.01079721,34.81462088,43,11,GSM
